Siderophore ID	Siderophore name	Siderophore other name	Canonical SMILES	Biosynthetic Type	Kingdom	Theoretical denticity	Count	monomers Number	coverage	Molecular Weight	Ligand Type	Precursor	Siderophore Large Class	Phylum	Hydroxamate	Catecholate	Phenolate	Carboxylate	Carboxylate in Citrate	Alpha-Hydroxycarboxylate	Hydroxyphenyloxazoline	Hydroxyphenylthiazoline	Alpha-Aminocarboxylate	Alpha-Hydroxyimidazole	Alpha-Hydroxycarboxylate in Citrate	Diazeniumdiolate	2-Nitrosophenol	Siderophore Class	Siderophore Small Class	Predicted logS	Predicted diffusion coefficient
SID00421	Asperchrome F3	None	CC(=CC(=O)N(O)CCCC1NC(=O)CNC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CCCN(O)C(=O)CC(C)(O)CCO)NC(=O)C(CCCN(O)C(=O)C=C(C)CCO)NC1=O)CCO	NRPS	Fungi	6	1	9	1	976.037886	Hydroxamate	Orn derivatives	2	Ascomycota	3	0	0	0	0	0	0	0	0	0	0	0	0	2.13.14	2.13	-2.055	3.35269348189756
SID00422	Asperchrome F1	None	CC(=CC(=O)N(O)CCCC1NC(=O)C(CCCN(O)C(=O)CC(C)(O)CCO)NC(=O)CNC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CCCN(O)C(=O)C=C(C)CCO)NC1=O)CCO	NRPS	Fungi	6	1	9	1	976.037886	Hydroxamate	Orn derivatives	2	Ascomycota	3	0	0	0	0	0	0	0	0	0	0	0	0	2.13.15	2.13	-2.055	3.35269348189756
SID00423	Ferrichrome A	None	CC(C)=CC(=O)N(O)CCCC1NC(=O)CNC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CCCN(O)C(=O)C=C(C)CC(=O)O)NC(=O)C(CCCN(O)C(=O)C=C(C)CC(=O)O)NC1=O	NRPS	Fungi	6	1	9	1	955.963618	Hydroxamate	Orn derivatives	2	Basidiomycota	3	0	0	0	0	0	0	0	0	0	0	0	0	2.13.16	2.13	-2.816	3.38057004938821
SID00424	Malonichrome	None	CC1NC(=O)CNC(=O)C(CCCN(O)C(=O)CC(=O)O)NC(=O)C(CCCN(O)C(=O)CC(=O)O)NC(=O)C(CCCN(O)C(=O)CC(=O)O)NC(=O)CNC1=O	NRPS	Fungi	6	1	9	1	833.755784	Hydroxamate	Orn derivatives	2	Ascomycota	3	0	0	0	0	0	0	0	0	0	0	0	0	2.13.17	2.13	-2.308	3.57085645109863
SID00425	Sake colorant A	None	CC(=O)NCCCC1NC(=O)CNC(=O)C(CO)NC(=O)C(C)NC(=O)C(CCCN(O)C(C)=O)NC(=O)C(CCCN(O)C(C)=O)NC1=O	NRPS	Fungi	4	1	6	1	715.753756	Hydroxamate	Orn derivatives	2	Ascomycota	2	0	0	0	0	0	0	0	0	0	0	0	0	2.13.18	2.13	-2.206	3.7979311993928
SID00426	Ferrichrysin	None	CC(=O)N(O)CCCC1NC(=O)CNC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CCCN(O)C(C)=O)NC(=O)C(CCCN(O)C(C)=O)NC1=O	NRPS	Fungi	6	4	6	1	747.752566	Hydroxamate	Orn derivatives	2	Ascomycota/Mucoromycota	3	0	0	0	0	0	0	0	0	0	0	0	0	2.13.19	2.13	-1.929	3.73118649968979
SID00427	Ferricrocin	None	CC(=O)N(O)CCCC1NC(=O)CNC(=O)C(CO)NC(=O)CNC(=O)C(CCCN(O)C(C)=O)NC(=O)C(CCCN(O)C(C)=O)NC1=O	NRPS	Fungi	6	12	6	1	717.726539	Hydroxamate	Orn derivatives	2	Ascomycota/Basidiomycota	3	0	0	0	0	0	0	0	0	0	0	0	0	2.13.20	2.13	-2.089	3.79369017814717
SID00428	Ferrichrome	None	CC(=O)N(O)CCCC1NC(=O)CNC(=O)CNC(=O)CNC(=O)C(CCCN(O)C(C)=O)NC(=O)C(CCCN(O)C(C)=O)NC1=O	NRPS	Fungi	6	6	6	1	687.700512	Hydroxamate	Orn derivatives	2	Ascomycota/Basidiomycota	3	0	0	0	0	0	0	0	0	0	0	0	0	2.13.21	2.13	-2.285	3.86016162907164
SID00429	Tetraglycine ferrichrome	None	CC(=O)N(O)CCCC1NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C(CCCN(O)C(C)=O)NC(=O)C(CCCN(O)C(C)=O)NC1=O	NRPS	Fungi	6	1	7	1	744.751923	Hydroxamate	Orn derivatives	2	Basidiomycota	3	0	0	0	0	0	0	0	0	0	0	0	0	2.13.22	2.13	-2.371	3.73726577681791
SID00430	Ferrichrome C	None	CC(=O)N(O)CCCC1NC(=O)CNC(=O)CNC(=O)C(C)NC(=O)C(CCCN(O)C(C)=O)NC(=O)C(CCCN(O)C(C)=O)NC1=O	NRPS	Fungi	6	3	6	1	701.727134	Hydroxamate	Orn derivatives	2	Ascomycota/Basidiomycota	3	0	0	0	0	0	0	0	0	0	0	0	0	2.13.23	2.13	-2.393	3.8285888405991
SID00431	Rhodotorulic acid	None	CC(=O)N(O)CCCC1NC(=O)C(CCCN(O)C(C)=O)NC1=O	NRPS	Fungi	4	12	2	1	344.364186	Hydroxamate	Orn derivatives	2	Basidiomycota	2	0	0	0	0	0	0	0	0	0	0	0	0	2.13.24	2.13	-1.417	5.14995435966191
SID00432	Acremonpeptide A	None	CC(=O)N(O)CCCC1NC(=O)C(CCCN(O)C(C)=O)NC(=O)C(CCCN(O)C(C)=O)NC(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CO)NC1=O	NRPS	Fungi	6	1	6	1	863.955853	Hydroxamate	Orn derivatives	2	Ascomycota	3	0	0	0	0	0	0	0	0	0	0	0	0	2.14.1	2.14	-3.406	3.520193038716
SID00433	Acremonpeptide F	None	CC(=O)N(O)CCCC1NC(=O)C(CCCN(O)C(C)=O)NC(=O)C(CCCN(O)C(C)=O)NC(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CO)NC1=O	NRPS	Fungi	6	1	6	1	863.955853	Hydroxamate	Orn derivatives	2	Ascomycota	3	0	0	0	0	0	0	0	0	0	0	0	0	2.14.2	2.14	-3.406	3.520193038716
SID00434	Acremonpeptide C	None	CC(=O)N(O)CCCC1NC(=O)C(CCCN(O)C(C)=O)NC(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C(CCCN(O)C(C)=O)NC1=O	NRPS	Fungi	6	1	6	1	924.052652	Hydroxamate	Orn derivatives	2	Ascomycota	3	0	0	0	0	0	0	0	0	0	0	0	0	2.14.3	2.14	-4.648	3.42668813052481
SID00435	Acremonpeptide E	None	CC(=O)N(O)CCCC1NC(=O)C(CCCN(O)C(C)=O)NC(=O)C(CCCN(O)C(C)=O)NC(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(C)NC1=O	NRPS	Fungi	6	1	6	1	847.956448	Hydroxamate	Orn derivatives	2	Ascomycota	3	0	0	0	0	0	0	0	0	0	0	0	0	2.14.4	2.14	-3.888	3.54670461435199
SID00436	Acremonpeptide B	None	CC(=O)N(O)CCCC1NC(=O)C(CCCN(O)C(C)=O)NC(=O)C(CCCN(O)C(C)=O)NC(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(C)NC1=O	NRPS	Fungi	6	1	6	1	847.956448	Hydroxamate	Orn derivatives	2	Ascomycota	3	0	0	0	0	0	0	0	0	0	0	0	0	2.14.5	2.14	-3.888	3.54670461435199
SID00437	Acremonpeptide D	None	CC(=O)N(O)CCCC1NC(=O)C(CCCN(O)C(C)=O)NC(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CCCN(O)C(C)=O)NC1=O	NRPS	Fungi	6	1	6	1	963.088776	Hydroxamate	Orn derivatives	2	Ascomycota	3	0	0	0	0	0	0	0	0	0	0	0	0	2.14.6	2.14	-4.975	3.37057857228718
SID00438	Acidobactin A	None	CC1CC(=O)NC(CCCN(O)C=O)C(O)CC(=O)NC(C(C)O)C(=O)NC(CCCNO)C(=O)NC(CO)C(=O)NC(C(O)C(=O)O)C(=O)O1	Hybrid NRPS/PKS	Bacteria	4	1	6	1	737.711348	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	1	0	0	0	0	1	0	0	0	0	0	0	0	2.15.1	2.15	-1.516	3.75167223574376
SID00439	Vacidobactin A	None	CC1CC(=O)NC(CCCN(O)C=O)C(O)C(C)C(=O)NC(C(C)O)C(=O)NC(CCCNO)C(=O)NC(CO)C(=O)NC(C(O)C(=O)O)C(=O)O1	Hybrid NRPS/PKS	Bacteria	4	1	6	1	751.73797	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	1	0	0	0	0	1	0	0	0	0	0	0	0	2.15.2	2.15	-1.583	3.72316728128976
SID00440	Vacidobactin B	None	CC1CC(=O)NC(CCCN(O)C=O)C(O)C(C)C(=O)NC(C(C)O)C(=O)NC(CCCN)C(=O)NC(CO)C(=O)NC(C(O)C(=O)O)C(=O)O1	Hybrid NRPS/PKS	Bacteria	4	1	6	1	735.738565	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	1	0	0	0	0	1	0	0	0	0	0	0	0	2.15.3	2.15	-1.526	3.75574523448386
SID00441	Acidobactin B	None	CC1CC(=O)NC(CCCN(O)C=O)C(O)CC(=O)NC(C(C)O)C(=O)NC(CCCN)C(=O)NC(CO)C(=O)NC(C(O)C(=O)O)C(=O)O1	Hybrid NRPS/PKS	Bacteria	4	1	6	1	721.711943	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	1	0	0	0	0	1	0	0	0	0	0	0	0	2.15.4	2.15	-1.464	3.78517455792131
SID00442	Ferrocin C/D	None	CCCCCCC=CCC(=O)NC1COC(=O)CNC(=O)C(CCCN(O)C(=O)CC)NC(=O)CNC(=O)C(C)NC(=O)C(CCCN(O)C(=O)CC)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)CNC(=O)C(CCCN(O)C(=O)CC)NC1=O	NRPS	Bacteria	6	1	11	1	1226.378425	Hydroxamate	Orn derivatives	2	Proteobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.16.1	2.16	-4.013	3.06318747048829
SID00443	Ferrocin A	None	CCCCCCC=CCC(=O)NC1COC(=O)CNC(=O)C(CCCN(O)C(C)=O)NC(=O)CNC(=O)C(C)NC(=O)C(CCCN(O)C(C)=O)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)CNC(=O)C(CCCN(O)C(C)=O)NC1=O	NRPS	Bacteria	6	1	11	1	1184.298559	Hydroxamate	Orn derivatives	2	Proteobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.16.2	2.16	-3.665	3.10554386752378
SID00444	Ferrocin B	None	CCCCCCC=CCC(=O)NC1COC(=O)CNC(=O)C(CCCN(O)C(C)=O)NC(=O)CNC(=O)C(CO)NC(=O)C(CCCN(O)C(C)=O)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)CNC(=O)C(CCCN(O)C(C)=O)NC1=O	NRPS	Bacteria	6	1	11	1	1200.297964	Hydroxamate	Orn derivatives	2	Proteobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.16.3	2.16	-3.352	3.08918578131958
SID00445	Gramibactin	None	CCCCCCCC(=O)NC(C(=O)NC1C(=O)NC(C(C)O)C(=O)NC(CCCN(O)N=O)C(=O)NCC(=O)NC(CCCN(O)N=O)C(=O)OC1C)C(O)C(=O)O	NRPS	Bacteria	6	1	7	1	834.830004	Alpha-Hydroxycarboxylate/__Diazeniumdiolate	Asp/Gra	2	Proteobacteria	0	0	0	0	0	1	0	0	0	0	0	2	0	2.17.1	2.17	-2.452	3.56900846418716
SID00446	Megapolibactin Bcyc	None	CCCCCCCCCC(O)CC(=O)NCC(=O)NC(C(=O)NC1COC(=O)C(CCCN(O)N=O)NC(=O)C(C)NC(=O)C(CCCN(O)N=O)NC(=O)C(C(C)O)NC1=O)C(O)C(=O)O	NRPS	Bacteria	6	1	8	1	963.987308	Alpha-Hydroxycarboxylate/__Diazeniumdiolate	Asp/Gra	2	Proteobacteria	0	0	0	0	0	1	0	0	0	0	0	2	0	2.17.2	2.17	-2.541	3.36932623335403
SID00447	Megapolibactin Acyc	None	CCCCCCCC(O)CC(=O)NCC(=O)NC(C(=O)NC1COC(=O)C(CCCN(O)N=O)NC(=O)C(C)NC(=O)C(CCCN(O)N=O)NC(=O)C(C(C)O)NC1=O)C(O)C(=O)O	NRPS	Bacteria	6	1	8	1	935.934064	Alpha-Hydroxycarboxylate/__Diazeniumdiolate	Asp/Gra	2	Proteobacteria	0	0	0	0	0	1	0	0	0	0	0	2	0	2.17.3	2.17	-2.341	3.40924898406801
SID00448	Pyoverdine W15Oct28	None	CC(=O)N(O)CCCC(NC(=O)C(C)NC(=O)CC(NC(=O)C1CCNC2C(NC(=O)CCC(=O)C(=O)O)Cc3cc(O)c(O)cc3N12)C(=O)O)C(=O)NC(C(=O)NCC(=O)NC1C(=O)NC(CCO)C(=O)NC(C(O)C(=O)O)C(=O)NC(CO)C(=O)NC(CCCN)C(=O)NC(CCO)C(=O)NC(CO)C(=O)OC1C)C(C)O	NRPS	Bacteria	6	1	14	1	1628.563288	Alpha-Hydroxycarboxylate/__Catecholate/__Hydroxamate	Orn derivatives/ChrP/Asp	4	Proteobacteria	1	1	0	0	0	1	0	0	0	0	0	0	0	4.1.1	4.1	-2.409	2.74250973293092
SID00449	Pyoverdine 7.11	Pyoverdine 19310	CC(O)C(NC(=O)C(NC(=O)C(N)CCCNC(=O)C1CCNC2C(NC(=O)CCC(N)=O)=Cc3cc(O)c(O)cc3N12)C(O)C(=O)O)C(=O)NC1C(=O)NC(CO)C(=O)NC(C(O)C(=O)O)C(=O)NC(CO)C(=O)OC1C	NRPS	Bacteria	6	1	9	1	1111.032248	Alpha-Hydroxycarboxylate/__Catecholate	ChrP/Asp	4	Proteobacteria	0	1	0	0	0	2	0	0	0	0	0	0	0	4.1.2	4.1	-2.211	3.18476358722169
SID00450	Pyoverdine 7.7	None	CC1OC(=O)C(CO)NC(=O)C(C(O)C(=O)O)NC(=O)C(C(O)C(=O)O)NC(=O)CNC(=O)C1NC(=O)C(NC(=O)C(N)CCCCNC(=O)C1CCNC2C(NC(=O)CCC(N)=O)=Cc3cc(O)c(O)cc3N12)C(O)C(=O)O	NRPS	Bacteria	8	1	9	1	1125.015771	Alpha-Hydroxycarboxylate/__Catecholate	ChrP/Asp	4	Proteobacteria	0	1	0	0	0	3	0	0	0	0	0	0	0	4.1.3	4.1	-2.396	3.16906732474887
SID00451	Pyoverdine 10.11	Pyoverdine 9.6	CC(NC(=O)C1CCNC2C(NC(=O)CCC(N)=O)=Cc3cc(O)c(O)cc3N12)C(=O)NC(CCCCN)C(=O)NC(CCN)C(=O)NC(C(=O)NC1C(=O)NCC(=O)NC(C(O)C(=O)O)C(=O)NCC(=O)NC(C(C)O)C(=O)NC(C(C)O)C(=O)OC1C)C(O)C(=O)O	NRPS	Bacteria	6	1	12	1	1337.308208	Alpha-Hydroxycarboxylate/__Catecholate	ChrP/Asp	4	Proteobacteria	0	1	0	0	0	2	0	0	0	0	0	0	0	4.1.4	4.1	-2.458	2.96095843727203
SID00452	Pyoverdine 3B19	None	CC1NC(=O)C(C)NC(=O)C(NC(=O)C(CCCCN)NC(=O)C(CCCN(O)C=O)NC(=O)C(CC(=O)O)NC(=O)C2CCNC3C(NC(=O)CCC(=O)O)=Cc4cc(O)c(O)cc4N23)C(C)OC(=O)C(CCCCN)NC(=O)C(CCCN(O)C=O)NC(=O)C(CCCCN)NC1=O	NRPS	Bacteria	6	1	11	1	1418.510396	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.5	4.1	-3.082	2.8935936232397
SID00453	Pyoverdine 8.7	Pyoverdine I-III	CC1NC(=O)C(C)NC(=O)C(NC(=O)C(CCCCN)NC(=O)C(CCCN(O)C=O)NC(=O)C(CC(N)=O)NC(=O)C2CCNC3C(NC(=O)CCC(=O)O)=Cc4cc(O)c(O)cc4N23)C(C)OC(=O)C(CCCCN)NC(=O)C(CCCN(O)C=O)NC1=O	NRPS	Bacteria	6	1	10	1	1289.353092	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.6	4.1	-3.07	3.00358766460452
SID00454	Pyoverdine 8.8	Pyoverdine CHA0; Pyoverdine CHAO; Pyoverdine Pf-5	CC1NC(=O)C(C)NC(=O)C(NC(=O)C(CCCCN)NC(=O)C(CCCN(O)C=O)NC(=O)C(CC(=O)O)NC(=O)C2CCNC3C(NC(=O)CCC(N)=O)=Cc4cc(O)c(O)cc4N23)C(C)OC(=O)C(CCCCN)NC(=O)C(CCCN(O)C=O)NC1=O	NRPS	Bacteria	6	1	10	1	1289.353092	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.7	4.1	-3.07	3.00358766460452
SID00455	Pyoverdine 8.3	Pyoverdine D-TR133	CC1NC(=O)C(C)NC(=O)C(NC(=O)C(CCCCN)NC(=O)C(CCCN(O)C=O)NC(=O)C(CC(=O)O)NC(=O)C2CCNC3C(NC(=O)CCC(N)=O)=Cc4cc(O)c(O)cc4N23)C(C)OC(=O)C(C)NC(=O)C(CCCN(O)C=O)NC1=O	NRPS	Bacteria	6	1	10	1	1232.258582	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.8	4.1	-3.19	3.05743634710245
SID00456	Pyoverdine 8.9	Pyoverdine E	CC(O)C1NC(=O)C(CCCN(O)C=O)NC(=O)C(NC(=O)C(CCCN(O)C=O)NC(=O)C(CO)NC(=O)C(CCCN=C(N)N)NC(=O)C(CO)NC(=O)C2CCNC3C(NC(=O)CCC(N)=O)=Cc4cc(O)c(O)cc4N23)CCCCNC(=O)C(C(C)O)NC1=O	NRPS	Bacteria	6	1	10	1	1335.381785	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.9	4.1	-2.62	2.9626280816058
SID00457	Pyoverdine 8.5	None	O=CN(O)CCCC1NC(=O)C(CO)NC(=O)C(NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CCCN(O)C=O)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C2CCNC3C(NC(=O)CCC(=O)C(=O)O)=Cc4cc(O)c(O)cc4N23)CCCCNC1=O	NRPS	Bacteria	6	1	10	1	1267.214936	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.10	4.1	-2.269	3.02404973980992
SID00458	Pyoverdine 9.10	Pyoverdine 95-275	NCCCCC1NC(=O)C(CCCN(O)C=O)NC(=O)C(NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CCCN(O)C=O)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C2CCNC3C(NC(=O)CCC(=O)C(=O)O)=Cc4cc(O)c(O)cc4N23)CCCCNC(=O)C(CO)NC1=O	NRPS	Bacteria	6	1	11	1	1395.387479	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.11	4.1	-2.318	2.91219796977936
SID00459	Pyoverdine 7.16	Pyoverdine 96-312	NCCCCC1NC(=O)C(CCCN(O)C=O)NC(=O)C(NC(=O)C(CCCN(O)C=O)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C2CCNC3C(NC(=O)CCC(N)=O)=Cc4cc(O)c(O)cc4N23)CCCNC(=O)C(CO)NC1=O	NRPS	Bacteria	6	1	9	1	1178.211075	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.12	4.1	-2.444	3.11185226804319
SID00460	Pyoverdine 8.6	Pyoverdine 96-318	NCCCC(NC(=O)C(CO)NC(=O)C1CCNC2C(NC(=O)CCC(N)=O)=Cc3cc(O)c(O)cc3N12)C(=O)NC(CCCN(O)C=O)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC1CCCCNC(=O)C(CO)NC(=O)C(CCCN(O)C=O)NC1=O	NRPS	Bacteria	6	1	10	1	1265.288513	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.13	4.1	-2.273	3.02585478643552
SID00461	Pyoverdine 7.18	None	NCCCCC(NC(=O)C(CO)NC(=O)C1CCNC2C(NC(=O)CCC(N)=O)=Cc3cc(O)c(O)cc3N12)C(=O)NC(CCCN(O)C=O)C(=O)NC1CCCCNC(=O)C(CO)NC(=O)C(CCC(=O)O)NC(=O)C(CCCN(O)C=O)NC1=O	NRPS	Bacteria	6	1	9	1	1234.274464	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.14	4.1	-2.741	3.05547384857061
SID00462	Pyoverdine 11.2	Pyoverdine 12	NCCCCC(NC(=O)C(CO)NC(=O)C1CCNC2C(NC(=O)CCC(N)=O)=Cc3cc(O)c(O)cc3N12)C(=O)NCC(=O)NC(CCCN(O)C=O)C(=O)NC(CO)C(=O)NC(CO)C(=O)NCC(=O)NC1CCCCNC(=O)C(CO)NC(=O)C(CCC(=O)O)NC(=O)C(CCCN(O)C=O)NC1=O	NRPS	Bacteria	6	1	13	1	1522.532162	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.15	4.1	-2.429	2.81501692142873
SID00463	Pyoverdine 10.5	Pyoverdine 18-1	NCCCCC(NC(=O)C(CO)NC(=O)C1CCNC2C(NC(=O)CCC(=O)O)=Cc3cc(O)c(O)cc3N12)C(=O)NCC(=O)NC(CCCN(O)C=O)C(=O)NC(CO)C(=O)NC(CO)C(=O)NCC(=O)NC1CCCNC(=O)C(CO)NC(=O)C(CCCN(O)C=O)NC1=O	NRPS	Bacteria	6	1	12	1	1380.376096	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.16	4.1	-2.274	2.92451606405448
SID00464	Pyoverdine 10.4	None	NCCCCC(NC(=O)C(CO)NC(=O)C1CCNC2C(NC(=O)CCC(=O)C(=O)O)=Cc3cc(O)c(O)cc3N12)C(=O)NCC(=O)NC(CCCN(O)C=O)C(=O)NC(CO)C(=O)NC(CO)C(=O)NCC(=O)NC1CCCNC(=O)C(CO)NC(=O)C(CCCN(O)C=O)NC1=O	NRPS	Bacteria	6	1	12	1	1408.386241	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.17	4.1	-2.32	2.90168505696207
SID00465	Pyoverdine 10.8	None	CC(=O)N(O)CCCC(NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C1CCNC2C(NC(=O)CCC(N)=O)=Cc3cc(O)c(O)cc3N12)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CO)C(=O)NCC(=O)NC1CCCCNC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CCCN(O)C=O)NC1=O	NRPS	Bacteria	6	1	13	1	1524.548044	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.18	4.1	-2.256	2.81357105688587
SID00466	Pyoverdine 7.12	Pyoverdine 13525; Pyoverdine Pf 1/1/1	CC(=O)N(O)CCCC(NC(=O)CNC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C1CCNC2C(NC(=O)CCC(N)=O)=Cc3cc(O)c(O)cc3N12)C(=O)NC1CCCCNC(=O)C(CO)NC(=O)C(CCCN(O)C=O)NC1=O	NRPS	Bacteria	6	1	9	1	1176.238292	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.19	4.1	-2.716	3.11390679919633
SID00467	Pyoverdine 7.17	None	CC(=O)N(O)CCCC1NC(=O)C(NC(=O)C(CCCN(O)C=O)NC(=O)C(CCCN)NC(=O)C(CO)NC(=O)C2CCNC3C(NC(=O)CCC(N)=O)=Cc4cc(O)c(O)cc4N23)CCCCNC(=O)C(CO)NC(=O)C(CCC(=O)O)NC1=O	NRPS	Bacteria	6	1	9	1	1234.274464	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.20	4.1	-2.796	3.05547384857061
SID00468	Pyoverdine 7.15	None	CC(=O)N(O)CCCC(NC(=O)C(C)NC(=O)C(CO)NC(=O)C1CCNC2C(NC(=O)CCC(N)=O)=Cc3cc(O)c(O)cc3N12)C(=O)NC1CCCNC(=O)C(CO)NC(=O)C(CCCN(O)C(C)=O)NC(=O)C(CC(=O)O)NC1=O	NRPS	Bacteria	6	1	9	1	1177.179954	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.21	4.1	-2.954	3.1129254934151
SID00469	Pyoverdine 8.2	Pyoverdine P19	CC(=O)N(O)CCCC(NC(=O)C(CO)NC(=O)C1CCNC2C(NC(=O)CCC(N)=O)=Cc3cc(O)c(O)cc3N12)C(=O)NC(C)C(=O)NCC(=O)NC1COC(=O)C(C(C)O)NC(=O)C(C(O)C(=O)O)NC(=O)C(CO)NC1=O	NRPS	Bacteria	6	1	10	1	1152.084254	Alpha-Hydroxycarboxylate/__Catecholate/__Hydroxamate	Orn derivatives/ChrP/Asp	4	Proteobacteria	1	1	0	0	0	1	0	0	0	0	0	0	0	4.1.22	4.1	-2.483	3.13947404086409
SID00470	Pyoverdine 8.1	Pyoverdine A214	CC(=O)N(O)CCCC(NC(=O)C(CO)NC(=O)C1CCNC2C(NC(=O)CCC(N)=O)=Cc3cc(O)c(O)cc3N12)C(=O)NC(C)C(=O)NCC(=O)NC1COC(=O)C(C(C)O)NC(=O)C(C(O)C(=O)O)NC(=O)C(C)NC1=O	NRPS	Bacteria	6	1	10	1	1136.084849	Alpha-Hydroxycarboxylate/__Catecholate/__Hydroxamate	Orn derivatives/ChrP/Asp	4	Proteobacteria	1	1	0	0	0	1	0	0	0	0	0	0	0	4.1.23	4.1	-2.687	3.15684207676626
SID00471	Pyoverdine 7.14	Pyoverdine R; Pyoverdine Pa6	CC(=O)N(O)CCCC(NC(=O)C(CCC(N)=O)NC(=O)C(CCC(N)=O)NC(=O)C(CCCN(O)C=O)NC(=O)C1CCN=C(C(CO)NC(=O)C2CCNC3C(NC(=O)CCC(N)=O)=Cc4cc(O)c(O)cc4N23)N1)C(=O)NCC(=O)O	NRPS	Bacteria	6	1	9	1	1189.193955	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.24	4.1	-2.769	3.10050484449797
